DATAFLOW,MEASURE: Measure,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,UNIT_MULT: Unit of Multiplier,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2013-Q4,1728,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2014-Q1,1679,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2014-Q2,1577,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2014-Q3,1592,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2014-Q4,1530,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2015-Q1,1590,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2015-Q2,1398,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2015-Q3,1336,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2015-Q4,1404,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2016-Q1,1448,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2016-Q2,1469,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2016-Q3,1532,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2016-Q4,1490,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2017-Q1,1642,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2017-Q2,1501,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2017-Q3,1535,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2017-Q4,1566,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2018-Q1,1631,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2018-Q2,1488,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2018-Q3,1564,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2018-Q4,1634,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2019-Q1,1579,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2019-Q2,1416,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2019-Q3,1742,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2019-Q4,1734,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2020-Q1,1639,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2020-Q2,1692,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2020-Q3,2592,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2020-Q4,2976,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),1: Number of Established House Transfers,5RWAU: Rest of WA,Q: Quarterly,2021-Q1,3521,NUM: Number,0: Units,r: revised,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2008-Q1,307,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2008-Q2,202,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2008-Q3,181,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2008-Q4,228,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2009-Q1,223,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2009-Q2,262,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2009-Q3,253,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2009-Q4,229,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2010-Q1,191,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2010-Q2,150,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2010-Q3,190,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2010-Q4,161,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2011-Q1,154,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2011-Q2,162,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2011-Q3,153,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2011-Q4,170,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2012-Q1,180,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2012-Q2,165,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2012-Q3,150,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2012-Q4,147,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2013-Q1,164,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2013-Q2,138,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2013-Q3,160,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2013-Q4,167,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2014-Q1,188,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2014-Q2,153,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2014-Q3,177,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2014-Q4,136,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2015-Q1,205,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2015-Q2,155,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2015-Q3,141,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2015-Q4,123,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2016-Q1,155,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2016-Q2,155,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2016-Q3,119,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2016-Q4,120,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2017-Q1,117,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2017-Q2,126,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2017-Q3,169,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2017-Q4,163,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2018-Q1,167,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2018-Q2,145,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2018-Q3,160,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2018-Q4,159,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2019-Q1,149,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2019-Q2,127,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2019-Q3,169,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2019-Q4,160,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2020-Q1,168,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2020-Q2,143,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2020-Q3,204,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2020-Q4,249,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),2: Number of Attached Dwelling Transfers,4RSAU: Rest of SA,Q: Quarterly,2021-Q1,330,NUM: Number,0: Units,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2008-Q1,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2008-Q2,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2008-Q3,365,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2008-Q4,365,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2009-Q1,370,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2009-Q2,372.8,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2009-Q3,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2009-Q4,395,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2010-Q1,400,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2010-Q2,395,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2010-Q3,388,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2010-Q4,387.5,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2011-Q1,392.8,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2011-Q2,383,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2011-Q3,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2011-Q4,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2012-Q1,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2012-Q2,375,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2012-Q3,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2012-Q4,380,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2013-Q1,390,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2013-Q2,385.5,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2013-Q3,386.3,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2013-Q4,395,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2014-Q1,390,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2014-Q2,390,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2014-Q3,390,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2014-Q4,405,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2015-Q1,410,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2015-Q2,410.3,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2015-Q3,415,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2015-Q4,420,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2016-Q1,425,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2016-Q2,425,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2016-Q3,435,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2016-Q4,439,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2017-Q1,440,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2017-Q2,449,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2017-Q3,445,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2017-Q4,450,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2018-Q1,449,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2018-Q2,435,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2018-Q3,440,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2018-Q4,433,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2019-Q1,434,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2019-Q2,440,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2019-Q3,441,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2019-Q4,448,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2020-Q1,430,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2020-Q2,430,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2020-Q3,449,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2020-Q4,462.5,AUD: Australian Dollars,3: Thousands,r: revised,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,3RQLD: Rest of Qld,Q: Quarterly,2021-Q1,470,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q1,470,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q2,474,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q3,447,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2008-Q4,450,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q1,459.5,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q2,455,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q3,456,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2009-Q4,509,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q1,530,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q2,516.2,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q3,530,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2010-Q4,534.5,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q1,530,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q2,533,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q3,490,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2011-Q4,500,AUD: Australian Dollars,3: Thousands,,
ABS:RES_DWELL(1.0.0),3: Median Price of Established House Transfers,8ACTE: Australian Capital Territory,Q: Quarterly,2012-Q1,512.5,AUD: Australian Dollars,3: Thousands,,
